"Lon","Lat","时间","source","...5","grid_id","X","Y"
118.48074,39.17284,"2020/4/30 14:01","GPS",NA,1187194,13189215.6456102,4746459.74599129
118.45955,39.16602,"2020/4/19 2:01","GPS",NA,1184627,13186856.7856003,4745480.49028299
118.39489,39.07236,"2020/5/15 4:00","GPS",NA,1171795,13179658.8673256,4732041.82815969
118.32575,39.0867,"2020/4/25 6:00","GPS",NA,1174357,13171962.2377322,4734098.22355848
118.35067,39.07314,"2020/4/17 14:01","GPS",NA,1171793,13174736.3194428,4732153.67155505
117.50727,38.56886,"2020/5/24 16:00","GPS",NA,1097341,13080849.4609077,4660101.28525364
117.53702,38.56238,"2020/5/23 12:22","GPS",NA,1097342,13084161.2157588,4659178.71816989
117.66102,38.40867,"2020/4/29 20:00","GPS",NA,1074254,13097964.8326172,4637319.12842616
117.66719,38.39971,"2020/4/28 14:00","GPS",NA,1071688,13098651.6738754,4636046.33426325
117.64368,38.40371,"2020/4/28 8:00","GPS",NA,1074253,13096034.5526468,4636614.52644693
117.99225,37.97102,"2020/4/25 20:01","GPS",NA,1010119,13134837.1875526,4575332.7193247
117.98918,37.97385,"2020/4/25 8:00","GPS",NA,1010118,13134495.4367159,4575732.35324411
117.96821,37.95571,"2020/4/25 2:01","GPS",NA,1007552,13132161.066994,4573171.00923606
117.96468,37.9557,"2020/4/19 2:01","GPS",NA,1007551,13131768.1091915,4573169.59742377
118.01418,37.92382,"2020/4/15 20:01","GPS",NA,1002422,13137278.4239857,4568669.71636531
118.0116,37.92305,"2020/4/13 14:01","GPS",NA,1002421,13136991.2196995,4568561.05454027
118.12144,39.28226,"2020/4/12 20:00","GPS",NA,1202574,13149218.5525682,4762183.92136673
117.94914,39.27972,"2020/4/10 8:00","GPS",NA,1202567,13130038.2043045,4761818.63308858
118.1179,39.27693,"2020/4/9 20:00","GPS",NA,1200008,13148824.4815708,4761417.40650384
117.84229,38.25201,"2020/4/4 20:00","GPS",NA,1051168,13118143.7167133,4615087.79867742
117.92001,38.23832,"2020/4/4 2:01","GPS",NA,1048605,13126795.4675377,4613147.35602617
118.14763,39.28412,"2020/4/3 14:00","GPS",NA,1202576,13152134.0100321,4762451.42433413
118.12449,39.27696,"2020/4/1 8:00","GPS",NA,1200009,13149558.0770151,4761421.72068321
117.61473,39.13921,"2020/4/29 22:00","GPS",NA,1182024,13092811.8533884,4741631.87275098
117.53799,39.30089,"2020/4/26 2:01","GPS",NA,1205114,13084269.1956649,4764863.58644615
119.2814,39.40657,"2020/4/14 20:01","GPS",NA,1220588,13278344.7091088,4780077.69568726
118.31416,39.12032,"2020/6/27 14:00","GPS",NA,1176923,13170672.0448339,4738921.06367815
118.17049,39.21965,"2020/4/14 2:00","GPS",NA,1192313,13154678.7735916,4753183.56592803
117.91446,38.07404,"2020/4/11 2:00","GPS",NA,1025511,13126177.6443638,4589890.46809269
117.90084,38.04278,"2020/4/10 20:00","GPS",NA,1020379,13124661.4728992,4585470.95603889
117.89731,38.02185,"2020/4/10 14:00","GPS",NA,1017812,13124268.5150967,4582512.94505224
117.9119,38.06655,"2020/4/10 2:01","GPS",NA,1022945,13125892.6664674,4588831.36630277
117.84883,38.04098,"2020/4/9 20:00","GPS",NA,1020376,13118871.7461831,4585216.5310442
117.86552,38.04628,"2020/4/9 14:01","GPS",NA,1020377,13120729.6684844,4585965.68921134
117.88932,38.05663,"2020/4/9 2:00","GPS",NA,1022944,13123379.0723653,4587428.8242774
117.85106,38.02574,"2020/4/8 14:00","GPS",NA,1017810,13119119.9886475,4583062.64999724
117.91177,38.02087,"2020/4/7 14:00","GPS",NA,1017813,13125878.1949336,4582374.46357551
117.89719,38.04215,"2020/4/7 2:01","GPS",NA,1020378,13124255.1567578,4585381.90657933
118.38465,39.20336,"2020/4/6 20:00","GPS",NA,1189756,13178518.9557399,4750843.15108803
118.12008,39.2056,"2020/5/29 20:01","GPS",NA,1189744,13149067.1580607,4751164.9438957
118.05447,39.24953,"2020/5/28 17:01","GPS",NA,1197439,13141763.4862698,4757477.89368971
118.169,39.16741,"2020/5/28 14:00","GPS",NA,1184614,13154512.9075503,4745680.06695291
117.63187,39.16136,"2020/4/13 14:00","GPS",NA,1184591,13094719.8694606,4744811.43468131
118.2728,39.06351,"2020/6/30 12:00","GPS",NA,1169223,13166067.8706947,4730772.92235831
118.32386,39.04764,"2020/6/30 6:00","GPS",NA,1166659,13171751.8438946,4728497.89298902
118.2141,39.16014,"2020/6/26 12:00","GPS",NA,1184616,13159533.4165851,4744636.28152239
118.20577,39.14144,"2020/6/24 8:00","GPS",NA,1182050,13158606.1252268,4741951.93684933
118.19752,39.13741,"2020/6/23 14:00","GPS",NA,1179484,13157687.7394278,4741373.53244227
118.208,39.17326,"2020/5/28 10:01","GPS",NA,1187182,13158854.3676913,4746520.05516564
118.1914,39.17178,"2020/5/28 8:00","GPS",NA,1184615,13157006.4641441,4746307.53872444
117.82441,38.88553,"2020/5/26 22:00","GPS",NA,1143543,13116153.3242179,4705287.9659166
117.62278,38.94271,"2020/5/26 14:00","GPS",NA,1151232,13093707.9752892,4713468.59082064
117.71511,38.89636,"2020/5/25 22:00","GPS",NA,1146104,13103986.1038742,4706836.88592609
117.8179,38.87242,"2020/5/25 18:00","GPS",NA,1140977,13115428.6343328,4703413.27336221
117.66724,38.86629,"2020/5/23 18:00","GPS",NA,1140970,13098657.2398499,4702536.81951393
117.68653,38.86655,"2020/5/23 16:00","GPS",NA,1140971,13100804.5928273,4702573.99220434
118.23599,39.12642,"2020/4/29 20:00","GPS",NA,1179485,13161970.2002386,4739796.36457414
118.93631,38.04732,"2020/6/5 8:00","GPS",NA,1020425,13239929.4660309,4586112.70019763
118.90965,37.96233,"2020/5/27 12:00","GPS",NA,1010159,13236961.6884064,4574105.67115912
118.91192,37.98289,"2020/5/27 10:00","GPS",NA,1012726,13237214.3836505,4577009.02559962
118.94109,37.94353,"2020/5/25 12:00","GPS",NA,1007595,13240461.5731969,4571451.56429058
118.99634,37.84147,"2020/5/15 8:00","GPS",NA,992201,13246611.9750633,4557054.98318823
118.99826,37.91705,"2020/5/3 18:00","GPS",NA,1002465,13246825.7084856,4567714.37799147
118.89484,37.99604,"2020/4/30 8:01","GPS",NA,1012725,13235313.0467477,4578866.41278535
119.48583,37.11225,"2020/4/27 14:01","GPS",NA,887017,13301101.7526117,4454764.56040447
118.24132,39.09923,"2020/5/9 12:01","GPS",NA,1174354,13162563.5331245,4735895.40225302
118.87204,39.16409,"2020/5/26 10:58","GPS",NA,1184646,13232774.9623576,4745203.38677039
117.52568,38.69613,"2020/6/22 8:00","GPS",NA,1115304,13082898.8527332,4678237.80022672
117.70706,38.86714,"2020/6/21 22:00","GPS",NA,1140972,13103089.9819733,4702658.34612149
117.69138,38.87827,"2020/6/21 2:00","GPS",NA,1143537,13101344.4923577,4704249.76392091
117.69903,38.88198,"2020/6/21 0:00","GPS",NA,1143538,13102196.0864622,4704780.29190755
118.53677,39.20819,"2020/6/17 18:00","GPS",NA,1192329,13195452.8766794,4751537.02962294
118.05431,39.23467,"2020/6/11 8:00","GPS",NA,1194873,13141745.6751513,4755341.99875183
117.97791,39.24107,"2020/6/11 6:00","GPS",NA,1194870,13133240.8660547,4756261.84419577
117.94134,39.23009,"2020/6/10 16:00","GPS",NA,1194868,13129169.9122763,4754683.78586067
118.04323,39.29313,"2020/6/9 18:01","GPS",NA,1202571,13140512.2551933,4763747.33228328
118.03256,39.26655,"2020/6/9 16:00","GPS",NA,1200004,13139324.4762265,4759924.81132244
118.42199,39.15779,"2020/6/7 20:00","GPS",NA,1184626,13182675.6255261,4744298.90489932
118.76846,39.22982,"2020/6/7 10:00","GPS",NA,1194905,13221244.4895013,4754644.98425823
118.79052,39.20811,"2020/6/7 8:00","GPS",NA,1192340,13223700.1974682,4751525.53642214
118.14202,37.89071,"2020/6/30 12:00","GPS",NA,999861,13151509.5076887,4563998.28474852
118.1528,37.89423,"2020/6/30 8:00","GPS",NA,999862,13152709.5317995,4564494.81551504
118.13724,38.01434,"2020/6/30 6:00","GPS",NA,1017823,13150977.4005228,4581451.77203412
118.13784,38.01365,"2020/6/30 0:00","GPS",NA,1015257,13151044.1922172,4581354.2795677
118.11685,37.98874,"2020/6/29 8:00","GPS",NA,1012690,13148707.5961055,4577835.2746069
118.11748,38.01562,"2020/6/26 22:00","GPS",NA,1017822,13148777.7273847,4581632.63005443
118.11774,38.00373,"2020/6/26 20:01","GPS",NA,1015256,13148806.6704523,4579952.75017264
118.13771,37.94719,"2020/6/25 8:00","GPS",NA,1007559,13151029.7206834,4571968.21483335
118.20425,39.08523,"2020/6/14 4:00","GPS",NA,1171786,13158436.9196008,4733887.40229128
118.19125,39.09541,"2020/6/13 12:00","GPS",NA,1174351,13156989.7662205,4735347.46557345
118.1692,39.15168,"2020/6/11 16:00","GPS",NA,1182048,13154535.1714485,4743421.77841266
118.18565,39.10674,"2020/6/10 20:00","GPS",NA,1176917,13156366.3770721,4736972.71511477
118.34467,39.20338,"2020/6/7 16:00","GPS",NA,1189754,13174068.402498,4750846.0241927
118.19336,39.11113,"2020/5/13 10:00","GPS",NA,1176918,13157224.6503461,4737602.51573981
118.72922,39.18763,"2020/5/10 20:00","GPS",NA,1187205,13216876.3126826,4748583.70753854
118.37876,39.00206,"2020/5/10 6:01","GPS",NA,1161530,13177863.2839391,4721966.65420029
118.032,39.25005,"2020/4/18 20:00","GPS",NA,1197438,13139262.1373117,4757552.64383398
118.00822,39.25998,"2020/4/18 8:00","GPS",NA,1200003,13136614.9598206,4758980.19046223
118.59032,37.97387,"2020/4/12 14:00","GPS",NA,1010145,13201414.0354114,4575735.17756691
118.59505,37.92794,"2020/4/10 20:00","GPS",NA,1005013,13201940.5766028,4569251.14702124
118.59424,37.92463,"2020/4/10 2:00","GPS",NA,1002447,13201850.4078153,4568784.02418847
118.5604,38.06022,"2020/4/8 20:00","GPS",NA,1022974,13198083.3562468,4587936.37549599
118.56437,38.0493,"2020/4/8 2:01","GPS",NA,1020408,13198525.2946253,4586392.59227135
118.55328,38.06907,"2020/4/7 2:01","GPS",NA,1025540,13197290.7614724,4589187.68751043
118.34755,39.10033,"2020/4/6 14:01","GPS",NA,1174358,13174389.0026315,4736053.19057168
118.69646,37.59892,"2020/4/2 20:00","GPS",NA,956264,13213229.4861642,4522920.5763989
118.69868,37.61256,"2020/4/2 8:00","GPS",NA,958830,13213476.6154337,4524837.19242023
118.89719,37.30899,"2020/6/30 22:00","GPS",NA,915217,13235574.6475511,4482263.96925704
118.85732,37.30462,"2020/6/27 20:00","GPS",NA,915215,13231136.3394532,4481652.3709967
118.82248,37.30573,"2020/6/27 18:00","GPS",NA,915214,13227257.9683939,4481807.71638638
118.87175,37.32528,"2020/6/27 14:00","GPS",NA,917782,13232742.6797053,4484544.13053522
118.89803,37.39571,"2020/6/27 8:00","GPS",NA,928047,13235668.1559234,4494408.12801402
118.88195,37.35506,"2020/6/27 4:00","GPS",NA,920348,13233878.1385114,4488713.80674764
118.90598,37.37288,"2020/6/26 18:00","GPS",NA,922915,13236553.1458752,4491209.682831
118.8718,37.35685,"2020/6/26 2:00","GPS",NA,922914,13232748.2456799,4488964.48806327
118.90742,37.37466,"2020/6/25 14:00","GPS",NA,925481,13236713.4459419,4491459.0228842
118.91245,37.37573,"2020/6/17 16:00","GPS",NA,925482,13237273.3829806,4491608.90992096
118.89107,37.35547,"2020/6/9 20:00","GPS",NA,920349,13234893.3722674,4488771.22484518
118.94366,37.36628,"2020/5/28 14:00","GPS",NA,922917,13240747.6642883,4490285.21516853
118.93755,37.35528,"2020/5/28 12:00","GPS",NA,920351,13240067.5021995,4488744.61641952
118.92159,37.33797,"2020/5/28 4:00","GPS",NA,917784,13238290.8431265,4486320.73130686
118.88537,37.3787,"2020/5/22 20:00","GPS",NA,925480,13234258.8511699,4492024.96271396
118.94424,37.25042,"2020/5/21 14:00","GPS",NA,907521,13240812.2295929,4474069.82466016
118.91636,37.17599,"2020/5/21 12:00","GPS",NA,894690,13237708.6421896,4463665.99590084
118.84596,37.29953,"2020/5/20 10:00","GPS",NA,912649,13229871.7500378,4480940.05078077
118.76347,37.31352,"2020/5/18 6:00","GPS",NA,915211,13220689.0052422,4482897.99765546
118.82645,37.32838,"2020/5/17 16:00","GPS",NA,917780,13227699.9067724,4484978.10302445
118.88702,37.30892,"2020/5/17 10:00","GPS",NA,915216,13234442.5283297,4482254.17220844
118.95222,37.3364,"2020/5/17 0:00","GPS",NA,917785,13241700.5591295,4486100.9149428
118.98337,37.18365,"2020/5/16 22:00","GPS",NA,897259,13245168.1612677,4464736.23749827
118.97655,37.19194,"2020/5/16 20:00","GPS",NA,897258,13244408.9623405,4465894.62388364
118.9446,37.18464,"2020/5/16 6:00","GPS",NA,897257,13240852.3046096,4464874.56646039
118.96184,37.16769,"2020/5/14 8:00","GPS",NA,894692,13242771.4526309,4462506.45712192
118.92696,37.21293,"2020/5/12 14:00","GPS",NA,899822,13238888.628792,4468828.18791709
118.90976,37.19322,"2020/5/11 10:00","GPS",NA,897255,13236973.9335504,4466073.49342906
117.59338,38.86402,"2020/5/25 2:01","GPS",NA,1140967,13090435.1822599,4702212.27910686
117.71066,38.7272,"2020/5/24 10:03","GPS",NA,1120444,13103490.7321402,4682670.30432922
117.71245,38.71589,"2020/5/24 8:00","GPS",NA,1117878,13103689.9940287,4681056.57563839
118.05369,39.22123,"2020/5/6 0:00","GPS",NA,1192307,13141676.657067,4753410.59637805
117.64668,38.91,"2020/5/5 22:00","GPS",NA,1146101,13096368.5111192,4708788.03174848
117.63183,38.8912,"2020/5/5 16:00","GPS",NA,1143535,13094715.4166809,4706098.86688196
118.32663,39.24328,"2020/4/12 22:00","GPS",NA,1197452,13172060.1988841,4756579.49781821
118.32626,39.24414,"2020/4/12 4:00","GPS",NA,1197451,13172019.0106725,4756703.11234016
117.90342,38.35098,"2020/4/1 20:00","GPS",NA,1066567,13124948.6771855,4629126.85557951
117.89861,38.35025,"2020/4/1 18:00","GPS",NA,1066566,13124413.2304348,4629023.23371059
117.8936,38.34846,"2020/4/1 16:01","GPS",NA,1064000,13123855.5197859,4628769.15163081
117.91081,38.34943,"2020/6/30 16:00","GPS",NA,1064001,13125771.3282224,4628906.8377884
117.65614,38.8917,"2020/5/13 18:36","GPS",NA,1143536,13097421.5935021,4706170.37800923
117.55447,38.59606,"2020/5/13 14:00","GPS",NA,1102475,13086103.7408732,4663974.69700024
118.13093,39.17111,"2020/6/29 20:00","GPS",NA,1184613,13150274.9745358,4746211.33342784
117.98318,39.25304,"2020/6/29 8:00","GPS",NA,1197436,13133827.5197711,4757982.46792064
117.96597,39.2362,"2020/6/29 2:00","GPS",NA,1194869,13131911.7113346,4755561.89167119
118.19415,39.2235,"2020/5/25 8:01","GPS",NA,1192314,13157312.5927438,4753736.78198195
117.48483,38.53546,"2020/5/13 15:56","GPS",NA,1092208,13078351.4515343,4655346.96859817
118.77378,39.1974,"2020/6/21 4:00","GPS",NA,1189773,13221836.7091923,4749987.00233893
118.95578,39.17398,"2020/6/9 22:01","GPS",NA,1187216,13242096.8565167,4746623.44315972
117.87617,39.25468,"2020/6/17 12:00","GPS",NA,1197431,13121915.2210614,4758218.23205943
118.44949,39.27646,"2020/5/30 22:00","GPS",NA,1200023,13185736.911523,4761349.81793491
118.91071,37.9624,"2020/5/25 16:00","GPS",NA,1010160,13237079.6870666,4574115.55474139
119.11379,37.23645,"2020/5/16 4:01","GPS",NA,904963,13259686.4492569,4472116.3147267
118.68428,37.93419,"2020/6/29 20:00","GPS",NA,1005017,13211873.6147663,4570133.23388529
118.69163,37.99879,"2020/6/9 2:00","GPS",NA,1015282,13212691.8130236,4579254.8818618
118.74557,37.98008,"2020/5/31 18:00","GPS",NA,1012718,13218696.386357,4576612.16701712
118.7304,37.95904,"2020/5/29 16:00","GPS",NA,1007585,13217007.6696817,4573641.15341901
118.62977,37.92776,"2020/5/15 22:00","GPS",NA,1005015,13205805.5893232,4569225.74403045
118.53465,37.96146,"2020/5/13 16:00","GPS",NA,1010143,13195216.8793589,4573982.83313707
118.59992,37.98308,"2020/5/13 8:00","GPS",NA,1012712,13202482.702523,4577035.86000246
118.64202,37.98143,"2020/5/9 8:00","GPS",NA,1012714,13207169.2530854,4576802.82671706
118.4329,39.09196,"2020/4/13 4:00","GPS",NA,1174362,13183890.1211707,4734852.62680452
118.53627,39.00963,"2020/4/11 2:00","GPS",NA,1161537,13195397.216934,4723051.08133871
118.57968,39.14964,"2020/4/11 0:00","GPS",NA,1182067,13200229.5960293,4743128.94135589
118.62541,39.15629,"2020/4/10 14:00","GPS",NA,1184635,13205320.2363433,4744083.56401059
118.75813,39.04512,"2020/4/10 2:01","GPS",NA,1166679,13220094.5591614,4728136.68772055
118.70477,37.34178,"2020/4/4 20:00","GPS",NA,920340,13214154.5511327,4486854.19012444
118.71734,37.35085,"2020/4/4 8:01","GPS",NA,920341,13215553.8371319,4488124.23905995
119.18483,37.1654,"2020/4/4 2:00","GPS",NA,894702,13267594.5858829,4462186.55859791
118.94546,37.51967,"2020/4/2 20:01","GPS",NA,946011,13240948.0393717,4511791.75567259
119.16684,37.47843,"2020/4/2 14:01","GPS",NA,938323,13265591.9482435,4506005.23234627
119.13607,37.20676,"2020/4/2 8:00","GPS",NA,899832,13262166.6475118,4467965.78357298
119.7811,39.97573,"2020-05-27 0:00:00","zggn",NA,1305288,13333971.0586582,4862416.05577537
117.60426,38.89057,"2020-05-23 8:00:00","zggn",NA,1143533,13091646.3383198,4706008.76357832
121.57666,40.92999,"2020-05-06 9:00:00","zggn",NA,1449064,13533851.883547,5002020.68269225
117.74154,39.09685,"2020-05-05 9:00:00","zggn",NA,1174331,13106928.2780159,4735554.0141342
117.75119,38.99622,"2020-05-04 9:50:00","zggn",NA,1158936,13108002.511102,4721130.13447628
117.81571,39.01166,"2020-05-03 12:30:00","zggn",NA,1161505,13115184.844648,4723341.9051801
118.28829,39.38247,"2020-05-03 6:00:00","zggn",NA,1217978,13167792.2096071,4776606.1381843
117.81597,39.1335,"2020-05-01 12:30:00","zggn",NA,1179467,13115213.7877156,4740812.38263674
117.74252,39.10967,"2020-05-01 10:00:00","zggn",NA,1176897,13107037.3711168,4737393.05605285
117.3613,38.74332,"2020-05-01 9:00:00","zggn",NA,1122995,13064600.1548366,4684970.7730115
118.01305,38.20735,"2020-04-25 9:00:00","zggn",NA,1043478,13137152.6329611,4608758.96596616
117.68245,38.02334,"2020-04-05 15:00:00","zggn",NA,1017803,13100350.4093049,4582723.49696849
117.87659,39.22894,"2019-06-21 7:00:00","zggn",NA,1194865,13121961.9752475,4754518.52081237
118.46761,39.2842,"2019-06-19 6:30:00","zggn",NA,1202590,13187754.0206961,4762462.92999744
119.52998,39.84816,"2019-06-08 8:00:00","zggn",NA,1284749,13306016.5081302,4843901.77543722
117.72395,38.15478,"2019-05-14 6:00:00","zggn",NA,1035767,13104970.1681728,4601314.16912826
119.7888,39.96364,"2019-04-30 16:00:00","zggn",NA,1302723,13334828.2187373,4860659.94931958
137.87135,34.71703,"2019-04-25 10:00:00","zggn",NA,549124,15347768.4769812,4125492.83362527
121.52926,40.8922,"2019-04-17 10:00:00","zggn",NA,1443930,13528575.3396834,4996454.1678067
117.99401,39.224243,"2021","GBIF",5,1192305,13135033.1098564,4753843.54898863
119.58538,37.003113,"2021","GBIF",5,871626,13312183.6079201,4439540.70818804
118.213104,39.068047,"2021","GBIF",5,1169220,13159422.5423723,4731423.41385303
121.76055,40.96792,"2021","GBIF",6,1454204,13554322.4247089,5007611.02206772
80.26044,41.168667,"2021","GBIF",5,NA,8934551.31164409,5037251.93016041
117.53367,38.636383,"2021","GBIF",5,1107606,13083788.2954647,4669719.58930666
117.95686,39.210403,"2020","GBIF",5,1192303,13130897.5907735,4751854.96548054
117.45427,38.723442,"2021","GBIF",5,1120433,13074949.5278957,4682134.07861132
118.08418,39.27251,"2021","GBIF",4,1200007,13145070.7883413,4760781.80426193
117.30873,38.691616,"2021","GBIF",6,1115294,13058748.0892056,4677593.98479661
121.81654,40.927814,"2021","GBIF",5,1449075,13560555.2029984,5001700.06878596
121.58384,40.90931,"2021","GBIF",5,1446499,13534651.1574908,4998974.09835432
122.16009,40.676544,"2021","GBIF",4,1410600,13598799.0140605,4964748.41060054
121.25589,40.892197,"2021","GBIF",5,1443918,13498143.9304852,4996453.72602916
122.16362,40.65038,"2021","GBIF",4,1405468,13599191.971863,4960908.76508989
121.22203,40.906857,"2021","GBIF",5,1443916,13494374.6525269,4998612.78481865
121.265114,40.8827,"2020","GBIF",5,1441352,13499170.7414683,4995055.30596619
121.89226,41.05169,"2021","GBIF",4,1467040,13568984.3148413,5019968.91925869
117.89151,39.20052,"2021","GBIF",4,1189734,13123622.8620501,4750435.1785308
118.01637,39.230583,"2021","GBIF",4,1194872,13137522.2136706,4754754.6350977
121.22575,40.887115,"2021","GBIF",5,1441351,13494788.7610327,4995705.38362251
121.831215,40.931705,"2021","GBIF",6,1449076,13562188.8165258,5002273.3798611
121.81925,41.263397,"2021","GBIF",5,1497829,13560856.8788185,5051270.63508529
121.56644,40.92217,"2021","GBIF",5,1446498,13532714.198351,5000868.52566931
122.1705,40.6641,"2021","GBIF",4,1408035,13599957.8499596,4962922.02843188
119.78222,39.95664,"2019","GBIF",5,1302722,13334095.7364879,4859643.32160711
121.68231,39.106518,"2019","GBIF",4,1177073,13545612.7877493,4736940.86746913
118.80727,39.225197,"2019","GBIF",4,1194907,13225564.798939,4753980.63775803
118.73891,39.22574,"2019","GBIF",5,1194904,13217954.9985483,4754058.66710354
117.795456,39.14091,"2019","GBIF",5,1182032,13112930.1796815,4741875.8668851
118.327705,39.029476,"2019","GBIF",5,1164094,13172179.8673367,4725894.6365689
118.83852,39.26602,"2019","GBIF",5,1200040,13229043.5330263,4759848.60574747
118.28807,39.04334,"2019","GBIF",5,1166658,13167767.7193191,4727881.55843108
117.840034,39.18672,"2019","GBIF",5,1187166,13117892.579942,4748453.01140388
118.25285,39.084534,"2019","GBIF",5,1171788,13163847.0468534,4733787.58640749
118.22044,39.049823,"2019","GBIF",4,1166655,13160239.1821568,4728810.8046366
